躥	CUAN1	ㄘㄨㄢ1
躦	ZUAN1 CUO2	ㄗㄨㄢ1 ㄘㄨㄛ2
躧	XI3	ㄒㄧ3
躨	KUI2	ㄎㄨㄟ2
躩	JUE2	ㄐㄩㄝ2
躪	LIN4	ㄌㄧㄣ4
身	SHEN1 YUAN2 JUAN1	ㄕㄣ1 ㄩㄢ2 ㄐㄨㄢ1
躬	GONG1	ㄍㄨㄥ1
躭	DAN1	ㄉㄢ1
躯	QU1	ㄑㄨ1
躰	TI3	ㄊㄧ3
躱	DUO3	ㄉㄨㄛ3
躲	DUO3	ㄉㄨㄛ3
躳	GONG1	ㄍㄨㄥ1
躴	LANG2	ㄌㄤ2
躶	LUO3	ㄌㄨㄛ3
躷	AI3	ㄞ3
躸	JI1	ㄐㄧ1
躹	JU2	ㄐㄨ2
躺	TANG3	ㄊㄤ3
躽	YAN3	ㄧㄢ3
躿	KANG1	ㄎㄤ1
軀	QU1	ㄑㄨ1
軁	LOU2	ㄌㄡ2
軂	LAO4	ㄌㄠ4
軃	TUO3 DUO3	ㄊㄨㄛ3 ㄉㄨㄛ3
軄	ZHI2	ㄓ2
軆	TI3	ㄊㄧ3
軇	DAO4	ㄉㄠ4
軉	YU4	ㄩ4
車	CHE1 JU1	ㄔㄜ1 ㄐㄨ1
軋	YA4 GA2 ZHA2	ㄧㄚ4 ㄍㄚ2 ㄓㄚ2
軌	GUI3	ㄍㄨㄟ3
軍	JUN1	ㄐㄨㄣ1
軎	WEI4	ㄨㄟ4
軏	YUE4	ㄩㄝ4
軐	XIN4 XIAN4	ㄒㄧㄣ4 ㄒㄧㄢ4
軑	DI4 DAI4	ㄉㄧ4 ㄉㄞ4
軒	XUAN1 XIAN3 XIAN4 HAN3 JIAN1	ㄒㄨㄢ1 ㄒㄧㄢ3 ㄒㄧㄢ4 ㄏㄢ3 ㄐㄧㄢ1
軓	FAN4	ㄈㄢ4
軔	REN4	ㄖㄣ4
軕	SHAN1	ㄕㄢ1
軖	QIANG2	ㄑㄧㄤ2
軗	SHU1	ㄕㄨ1
軘	TUN2	ㄊㄨㄣ2
軙	CHEN2 QI2	ㄔㄣ2 ㄑㄧ2
軚	DAI4	ㄉㄞ4
軛	E4	ㄜ4
軜	NA4	ㄋㄚ4
軝	QI2	ㄑㄧ2
軞	MAO2	ㄇㄠ2
軟	RUAN3	ㄖㄨㄢ3
軠	REN4	ㄖㄣ4
軡	FAN3	ㄈㄢ3
転	ZHUAN3	ㄓㄨㄢ3
軣	HONG1	ㄏㄨㄥ1
軤	HU1	ㄏㄨ1
軥	QU2 GOU1 JU1	ㄑㄨ2 ㄍㄡ1 ㄐㄨ1
軦	HUANG4	ㄏㄨㄤ4
軧	DI3	ㄉㄧ3
軨	LING2	ㄌㄧㄥ2
軩	DAI4	ㄉㄞ4
軪	AO1	ㄠ1
軫	ZHEN3	ㄓㄣ3
軬	FAN4 BEN4	ㄈㄢ4 ㄅㄣ4
軭	KUANG1	ㄎㄨㄤ1
軮	ANG3 YANG3	ㄤ3 ㄧㄤ3
軯	PENG1	ㄆㄥ1
軰	BEI4	ㄅㄟ4
軱	GU1	ㄍㄨ1
軲	KU1	ㄎㄨ1
軳	PAO2	ㄆㄠ2
軴	ZHU4	ㄓㄨ4
軵	RONG3 FU3	ㄖㄨㄥ3 ㄈㄨ3
軶	E4	ㄜ4
軷	BA2	ㄅㄚ2
軸	ZHOU2 ZHU2 ZHOU4	ㄓㄡ2 ㄓㄨ2 ㄓㄡ4
軹	ZHI3	ㄓ3
軺	YAO2 DIAO1	ㄧㄠ2 ㄉㄧㄠ1
軻	KE1	ㄎㄜ1
軼	YI4 DIE2 ZHE2	ㄧ4 ㄉㄧㄝ2 ㄓㄜ2
軽	QING1	ㄑㄧㄥ1
軾	SHI4	ㄕ4
軿	PING2 PENG1	ㄆㄧㄥ2 ㄆㄥ1
輀	ER2	ㄦ2
輁	QIONG2 GONG3	ㄑㄩㄥ2 ㄍㄨㄥ3
輂	JU2	ㄐㄨ2
較	JIAO4 JUE2 XIAO4	ㄐㄧㄠ4 ㄐㄩㄝ2 ㄒㄧㄠ4
輄	GUANG1	ㄍㄨㄤ1
輅	LU4 YA4 HE2	ㄌㄨ4 ㄧㄚ4 ㄏㄜ2
輆	KAI3	ㄎㄞ3
輇	QUAN2 CHUN1	ㄑㄨㄢ2 ㄔㄨㄣ1
輈	ZHOU1	ㄓㄡ1
載	ZAI4 ZAI3 DAI4 ZAI1 ZI1	ㄗㄞ4 ㄗㄞ3 ㄉㄞ4 ㄗㄞ1 ㄗ1
輊	ZHI4	ㄓ4
輋	SHE1	ㄕㄜ1
輌	LIANG4	ㄌㄧㄤ4
輍	YU4	ㄩ4
輎	SHAO1	ㄕㄠ1
輏	YOU2	ㄧㄡ2
輐	HUAN3 WAN4	ㄏㄨㄢ3 ㄨㄢ4
輑	YUN3	ㄩㄣ3
輒	ZHE2	ㄓㄜ2
輓	WAN3	ㄨㄢ3
輔	FU3	ㄈㄨ3
輕	QING1 QING4	ㄑㄧㄥ1 ㄑㄧㄥ4
輖	ZHOU1	ㄓㄡ1
輗	NI2	ㄋㄧ2
輘	LING2 LENG2	ㄌㄧㄥ2 ㄌㄥ2
輙	ZHE2	ㄓㄜ2
輚	ZHAN4	ㄓㄢ4
輛	LIANG4	ㄌㄧㄤ4
輜	ZI1 ZI4	ㄗ1 ㄗ4
輝	HUI1	ㄏㄨㄟ1
輞	WANG3	ㄨㄤ3
輟	CHUO4	ㄔㄨㄛ4
輠	GUO3 GUO1 HUA4 HUI4	ㄍㄨㄛ3 ㄍㄨㄛ1 ㄏㄨㄚ4 ㄏㄨㄟ4
輡	KAN3	ㄎㄢ3
輢	YI3	ㄧ3
輣	PENG2	ㄆㄥ2
輤	QIAN4	ㄑㄧㄢ4
輥	GUN3	ㄍㄨㄣ3
輦	NIAN3	ㄋㄧㄢ3
輧	PIAN2 PING2	ㄆㄧㄢ2 ㄆㄧㄥ2
輨	GUAN3	ㄍㄨㄢ3
輩	BEI4	ㄅㄟ4
輪	LUN2	ㄌㄨㄣ2
輫	PAI2 PEI2	ㄆㄞ2 ㄆㄟ2
輬	LIANG2	ㄌㄧㄤ2
輭	RUAN3	ㄖㄨㄢ3
輮	ROU2 ROU3	ㄖㄡ2 ㄖㄡ3
輯	JI2	ㄐㄧ2
輰	YANG2	ㄧㄤ2
輱	XIAN2	ㄒㄧㄢ2
輲	CHUAN2	ㄔㄨㄢ2
輳	COU4	ㄘㄡ4
輴	CHUN1 SHUN1 QUN1	ㄔㄨㄣ1 ㄕㄨㄣ1 ㄑㄨㄣ1
輵	GE2	ㄍㄜ2
輶	YOU2	ㄧㄡ2
輷	HONG1	ㄏㄨㄥ1
輸	SHU1 SHU4	ㄕㄨ1 ㄕㄨ4
輹	FU4	ㄈㄨ4
輺	ZI1 ZI4	ㄗ1 ㄗ4
輻	FU2	ㄈㄨ2
輼	WEN1	ㄨㄣ1
輽	BEN4	ㄅㄣ4
輾	ZHAN3 NIAN3	ㄓㄢ3 ㄋㄧㄢ3
輿	YU2 YU4	ㄩ2 ㄩ4
轀	WEN1	ㄨㄣ1
轁	TAO1 KAN3	ㄊㄠ1 ㄎㄢ3
轂	GU3 GU1	ㄍㄨ3 ㄍㄨ1
轃	ZHEN1	ㄓㄣ1
轄	XIA2 HE2	ㄒㄧㄚ2 ㄏㄜ2
轅	YUAN2	ㄩㄢ2
轆	LU4	ㄌㄨ4
轇	JIU1 JIAO1	ㄐㄧㄡ1 ㄐㄧㄠ1
轈	CHAO2	ㄔㄠ2
轉	ZHUAN3 ZHUAN4	ㄓㄨㄢ3 ㄓㄨㄢ4
轊	WEI4	ㄨㄟ4
轋	HUN2	ㄏㄨㄣ2
轍	CHE4 ZHE2	ㄔㄜ4 ㄓㄜ2
轎	JIAO4	ㄐㄧㄠ4
轏	ZHAN4	ㄓㄢ4
轐	PU2 BU2	ㄆㄨ2 ㄅㄨ2
轑	LAO3 LAO2 LIAO3	ㄌㄠ3 ㄌㄠ2 ㄌㄧㄠ3
轒	FEN2	ㄈㄣ2
轓	FAN1	ㄈㄢ1
轔	LIN2 LIN4	ㄌㄧㄣ2 ㄌㄧㄣ4
轕	GE2	ㄍㄜ2
轖	SE4	ㄙㄜ4
轗	KAN3	ㄎㄢ3
轘	HUAN4 HUAN2	ㄏㄨㄢ4 ㄏㄨㄢ2
轙	YI3	ㄧ3
轚	JI2	ㄐㄧ2
轛	DUI4	ㄉㄨㄟ4
轜	ER2	ㄦ2
轝	YU2	ㄩ2
轞	XIAN4	ㄒㄧㄢ4
轟	HONG1	ㄏㄨㄥ1
轠	LEI3 LEI2	ㄌㄟ3 ㄌㄟ2
轡	PEI4	ㄆㄟ4
轢	LI4	ㄌㄧ4
轣	LI4	ㄌㄧ4
轤	LU2	ㄌㄨ2
轥	LIN4	ㄌㄧㄣ4
车	CHE1 JU1	ㄔㄜ1 ㄐㄨ1
轧	YA4 GA2 ZHA2	ㄧㄚ4 ㄍㄚ2 ㄓㄚ2
轨	GUI3	ㄍㄨㄟ3
轩	XUAN1	ㄒㄨㄢ1
轪	DI4 DAI4	ㄉㄧ4 ㄉㄞ4
轫	REN4	ㄖㄣ4
转	ZHUAN3 ZHUAN4	ㄓㄨㄢ3 ㄓㄨㄢ4
轭	E4	ㄜ4
轮	LUN2	ㄌㄨㄣ2
软	RUAN3	ㄖㄨㄢ3
轰	HONG1	ㄏㄨㄥ1
轱	KU1	ㄎㄨ1
轲	KE1	ㄎㄜ1
轳	LU2	ㄌㄨ2
轴	ZHOU2 ZHU2	ㄓㄡ2 ㄓㄨ2
轵	ZHI3	ㄓ3
轶	YI4 DIE2	ㄧ4 ㄉㄧㄝ2
轷	HU1	ㄏㄨ1
轸	ZHEN3	ㄓㄣ3
轹	LI4	ㄌㄧ4
轺	YAO2	ㄧㄠ2
轻	QING1	ㄑㄧㄥ1
轼	SHI4	ㄕ4
载	ZAI4 ZAI3	ㄗㄞ4 ㄗㄞ3
轾	ZHI4	ㄓ4
轿	JIAO4	ㄐㄧㄠ4
辀	ZHOU1	ㄓㄡ1
辁	QUAN2	ㄑㄨㄢ2
辂	LU4 YA4	ㄌㄨ4 ㄧㄚ4
较	JIAO4 JUE2	ㄐㄧㄠ4 ㄐㄩㄝ2
辄	ZHE2	ㄓㄜ2
辅	FU3	ㄈㄨ3
辆	LIANG4	ㄌㄧㄤ4
辇	NIAN3	ㄋㄧㄢ3
辈	BEI4	ㄅㄟ4
辉	HUI1	ㄏㄨㄟ1
辊	GUN3	ㄍㄨㄣ3
辋	WANG3	ㄨㄤ3
辌	LIANG2	ㄌㄧㄤ2
辍	CHUO4	ㄔㄨㄛ4
辎	ZI1	ㄗ1
辏	COU4	ㄘㄡ4
辐	FU2	ㄈㄨ2
辑	JI2	ㄐㄧ2
辒	WEN1	ㄨㄣ1
输	SHU1	ㄕㄨ1
辔	PEI4	ㄆㄟ4
辕	YUAN2	ㄩㄢ2
辖	XIA2	ㄒㄧㄚ2
辗	ZHAN3 NIAN3	ㄓㄢ3 ㄋㄧㄢ3
辘	LU4	ㄌㄨ4
辙	CHE4 ZHE2	ㄔㄜ4 ㄓㄜ2
辚	LIN2 LIN4	ㄌㄧㄣ2 ㄌㄧㄣ4
辛	XIN1	ㄒㄧㄣ1
辜	GU1	ㄍㄨ1
辝	CI2	ㄘ2
辞	CI2	ㄘ2
辟	PI4 PI1 BI4 MI3	ㄆㄧ4 ㄆㄧ1 ㄅㄧ4 ㄇㄧ3
辠	ZUI4	ㄗㄨㄟ4
辡	BIAN4	ㄅㄧㄢ4
辢	LA4	ㄌㄚ4
辣	LA4	ㄌㄚ4
辤	CI2	ㄘ2
辥	XUE1	ㄒㄩㄝ1
辦	BAN4	ㄅㄢ4
辧	BIAN4	ㄅㄧㄢ4
辨	BIAN4 BAN1 BAN4 BIAN3 PIAN4	ㄅㄧㄢ4 ㄅㄢ1 ㄅㄢ4 ㄅㄧㄢ3 ㄆㄧㄢ4
辩	BIAN4 PIAN2	ㄅㄧㄢ4 ㄆㄧㄢ2
辫	BIAN4	ㄅㄧㄢ4
辬	BAN1	ㄅㄢ1
辭	CI2	ㄘ2
辮	BIAN4	ㄅㄧㄢ4
辯	BIAN4 PIAN2 BIAN3 BAN4	ㄅㄧㄢ4 ㄆㄧㄢ2 ㄅㄧㄢ3 ㄅㄢ4
辰	CHEN2	ㄔㄣ2
辱	RU3 RU4	ㄖㄨ3 ㄖㄨ4
農	NONG2	ㄋㄨㄥ2
辳	NONG2	ㄋㄨㄥ2
辴	ZHEN3	ㄓㄣ3
辵	CHUO4	ㄔㄨㄛ4
辶	CHUO4	ㄔㄨㄛ4
辸	RENG2	ㄖㄥ2
边	BIAN1 BIAN5	ㄅㄧㄢ1 ㄅㄧㄢ5
辺	BIAN1	ㄅㄧㄢ1
辽	LIAO2	ㄌㄧㄠ2
达	DA2 TI4 TA4	ㄉㄚ2 ㄊㄧ4 ㄊㄚ4
辿	CHAN1	ㄔㄢ1
迀	GAN1	ㄍㄢ1
迁	QIAN1 GAN1	ㄑㄧㄢ1 ㄍㄢ1
迂	YU1 YU4	ㄩ1 ㄩ4
迃	YU1	ㄩ1
迄	QI4	ㄑㄧ4
迅	XUN4	ㄒㄨㄣ4
迆	YI3 YI2	ㄧ3 ㄧ2
过	GUO4 GUO1	ㄍㄨㄛ4 ㄍㄨㄛ1
迈	MAI4	ㄇㄞ4
迉	QI2	ㄑㄧ2
迊	ZA1	ㄗㄚ1
迋	WANG4 GUANG3 GUANG4 KUANG2	ㄨㄤ4 ㄍㄨㄤ3 ㄍㄨㄤ4 ㄎㄨㄤ2
迍	ZHUN1 TUN2	ㄓㄨㄣ1 ㄊㄨㄣ2
迎	YING2 YING4	ㄧㄥ2 ㄧㄥ4
迏	TI4	ㄊㄧ4
运	YUN4	ㄩㄣ4
近	JIN4 JI4	ㄐㄧㄣ4 ㄐㄧ4
迒	HANG2	ㄏㄤ2
迓	YA4	ㄧㄚ4
返	FAN3	ㄈㄢ3
迕	WU4 WU3	ㄨ4 ㄨ3
迖	DA2 TI4 TA4	ㄉㄚ2 ㄊㄧ4 ㄊㄚ4
迗	E2	ㄜ2
还	HUAN2 HAI2 XUAN2	ㄏㄨㄢ2 ㄏㄞ2 ㄒㄨㄢ2
这	ZHE4 ZHEI4	ㄓㄜ4 ㄓㄟ4
进	JIN4	ㄐㄧㄣ4
远	YUAN3 YUAN4	ㄩㄢ3 ㄩㄢ4
违	WEI2	ㄨㄟ2
连	LIAN2	ㄌㄧㄢ2
迟	CHI2 ZHI2	ㄔ2 ㄓ2
迠	CHE4	ㄔㄜ4
迡	NI4	ㄋㄧ4
迢	TIAO2	ㄊㄧㄠ2
迣	ZHI4 CHI4 LI4	ㄓ4 ㄔ4 ㄌㄧ4
迤	YI3 TUO1 YI2 TUO2	ㄧ3 ㄊㄨㄛ1 ㄧ2 ㄊㄨㄛ2
迥	JIONG3	ㄐㄩㄥ3
迦	JIA1 XIE4	ㄐㄧㄚ1 ㄒㄧㄝ4
迧	CHEN2 ZHEN4	ㄔㄣ2 ㄓㄣ4
迨	DAI4	ㄉㄞ4
迩	ER3	ㄦ3
迪	DI2	ㄉㄧ2
迫	PO4 PAI3	ㄆㄛ4 ㄆㄞ3
迬	WANG3	ㄨㄤ3
迭	DIE2	ㄉㄧㄝ2
迮	ZE2 ZUO4	ㄗㄜ2 ㄗㄨㄛ4
迯	TAO2	ㄊㄠ2
述	SHU4	ㄕㄨ4
迱	TUO2	ㄊㄨㄛ2
迳	JING4	ㄐㄧㄥ4
迴	HUI2	ㄏㄨㄟ2
迵	TONG2	ㄊㄨㄥ2
迶	YOU4	ㄧㄡ4
迷	MI2 MEI4 MI4	ㄇㄧ2 ㄇㄟ4 ㄇㄧ4
迸	BENG4 BING3 PENG1	ㄅㄥ4 ㄅㄧㄥ3 ㄆㄥ1
迹	JI1 JI4	ㄐㄧ1 ㄐㄧ4
迺	NAI3	ㄋㄞ3
迻	YI2	ㄧ2
迼	JIE2	ㄐㄧㄝ2
追	ZHUI1 DUI1 TUI1	ㄓㄨㄟ1 ㄉㄨㄟ1 ㄊㄨㄟ1
迾	LIE4	ㄌㄧㄝ4
迿	XUN4	ㄒㄨㄣ4
退	TUI4	ㄊㄨㄟ4
送	SONG4	ㄙㄨㄥ4
适	SHI4 GUA1 KUO4	ㄕ4 ㄍㄨㄚ1 ㄎㄨㄛ4
逃	TAO2	ㄊㄠ2
逄	PANG2 FENG2	ㄆㄤ2 ㄈㄥ2
逅	HOU4 GOU4	ㄏㄡ4 ㄍㄡ4
逆	NI4	ㄋㄧ4
逇	DUN4	ㄉㄨㄣ4
逈	JIONG3	ㄐㄩㄥ3
选	XUAN3 SUAN4	ㄒㄨㄢ3 ㄙㄨㄢ4
逊	XUN4	ㄒㄨㄣ4
逋	BU1	ㄅㄨ1
逌	YOU2	ㄧㄡ2
逍	XIAO1	ㄒㄧㄠ1
逎	QIU2	ㄑㄧㄡ2
透	TOU4 SHU1	ㄊㄡ4 ㄕㄨ1
逐	ZHU2 DI2 ZHOU4 TUN2	ㄓㄨ2 ㄉㄧ2 ㄓㄡ4 ㄊㄨㄣ2
逑	QIU2	ㄑㄧㄡ2
递	DI4 DAI4	ㄉㄧ4 ㄉㄞ4
逓	DI4	ㄉㄧ4
途	TU2	ㄊㄨ2
逕	JING4	ㄐㄧㄥ4
逖	TI4	ㄊㄧ4
逗	DOU4 ZHU4 TOU2 QI2	ㄉㄡ4 ㄓㄨ4 ㄊㄡ2 ㄑㄧ2
逘	YI3	ㄧ3
這	ZHE4 ZHEI4 YAN4	ㄓㄜ4 ㄓㄟ4 ㄧㄢ4
通	TONG1 TONG4	ㄊㄨㄥ1 ㄊㄨㄥ4
逛	GUANG4 KUANG2	ㄍㄨㄤ4 ㄎㄨㄤ2
逜	WU4	ㄨ4
逝	SHI4	ㄕ4
逞	CHENG3 YING2	ㄔㄥ3 ㄧㄥ2
速	SU4	ㄙㄨ4
造	ZAO4 CAO4 CAO1	ㄗㄠ4 ㄘㄠ4 ㄘㄠ1
逡	QUN1 JUN4 XUN4 SUO1	ㄑㄨㄣ1 ㄐㄨㄣ4 ㄒㄨㄣ4 ㄙㄨㄛ1
逢	FENG2 PANG2 PENG2	ㄈㄥ2 ㄆㄤ2 ㄆㄥ2
連	LIAN2 LIAN3 LIAN4 LAN4	ㄌㄧㄢ2 ㄌㄧㄢ3 ㄌㄧㄢ4 ㄌㄢ4
逤	SUO4	ㄙㄨㄛ4
逥	HUI2	ㄏㄨㄟ2
逦	LI3	ㄌㄧ3
逨	LAI2	ㄌㄞ2
逩	BEN4 BEN1	ㄅㄣ4 ㄅㄣ1
逪	CUO4	ㄘㄨㄛ4
逫	JUE2	ㄐㄩㄝ2
逬	BENG4	ㄅㄥ4
逭	HUAN4	ㄏㄨㄢ4
逮	DAI4 DAI3 DI4	ㄉㄞ4 ㄉㄞ3 ㄉㄧ4
逯	LU4 DAI4	ㄌㄨ4 ㄉㄞ4
逰	YOU2	ㄧㄡ2
週	ZHOU1	ㄓㄡ1
進	JIN4	ㄐㄧㄣ4
逳	YU4	ㄩ4
逴	CHUO4	ㄔㄨㄛ4
逵	KUI2	ㄎㄨㄟ2
逶	WEI1	ㄨㄟ1
逷	TI4	ㄊㄧ4
逸	YI4	ㄧ4
逹	DA2	ㄉㄚ2
逺	YUAN3 YUAN4	ㄩㄢ3 ㄩㄢ4
逻	LUO2 LUO4	ㄌㄨㄛ2 ㄌㄨㄛ4
逼	BI1	ㄅㄧ1
逽	NUO4	ㄋㄨㄛ4
逾	YU2 DOU4	ㄩ2 ㄉㄡ4
逿	DANG4 TANG2	ㄉㄤ4 ㄊㄤ2
遀	SUI2	ㄙㄨㄟ2
遁	DUN4 XUN2 QUN1	ㄉㄨㄣ4 ㄒㄨㄣ2 ㄑㄨㄣ1
遂	SUI4 SUI2	ㄙㄨㄟ4 ㄙㄨㄟ2
遃	YAN3	ㄧㄢ3
遄	CHUAN2	ㄔㄨㄢ2
遅	CHI2	ㄔ2
遆	TI2	ㄊㄧ2
遇	YU4	ㄩ4
遈	SHI2	ㄕ2
遉	ZHEN1 ZHENG1	ㄓㄣ1 ㄓㄥ1
遊	YOU2	ㄧㄡ2
運	YUN4	ㄩㄣ4
遌	E4	ㄜ4
遍	BIAN4	ㄅㄧㄢ4
過	GUO4 GUO5 GUO1 HUO4	ㄍㄨㄛ4 ㄍㄨㄛ5 ㄍㄨㄛ1 ㄏㄨㄛ4
遏	E4	ㄜ4
遐	XIA2	ㄒㄧㄚ2
遑	HUANG2	ㄏㄨㄤ2
遒	QIU2 QIU1	ㄑㄧㄡ2 ㄑㄧㄡ1
道	DAO4 DAO3	ㄉㄠ4 ㄉㄠ3
達	DA2 TA4 TI4	ㄉㄚ2 ㄊㄚ4 ㄊㄧ4
違	WEI2 HUI2	ㄨㄟ2 ㄏㄨㄟ2
遗	YI2 WEI4	ㄧ2 ㄨㄟ4
遘	GOU4	ㄍㄡ4
遙	YAO2	ㄧㄠ2
遚	CHU4	ㄔㄨ4
遛	LIU2 LIU4	ㄌㄧㄡ2 ㄌㄧㄡ4
遜	XUN4	ㄒㄨㄣ4
遝	TA4 DAI4	ㄊㄚ4 ㄉㄞ4
遞	DI4 DAI4	ㄉㄧ4 ㄉㄞ4
遟	CHI2 ZHI4 XI1	ㄔ2 ㄓ4 ㄒㄧ1
遠	YUAN3 YUAN4	ㄩㄢ3 ㄩㄢ4
遡	SU4	ㄙㄨ4
遢	TA4	ㄊㄚ4
遣	QIAN3 QIAN4	ㄑㄧㄢ3 ㄑㄧㄢ4
遥	YAO2	ㄧㄠ2
遦	GUAN4	ㄍㄨㄢ4
遧	ZHANG1	ㄓㄤ1
遨	AO2	ㄠ2
適	SHI4 DI2 TI4 ZHE2	ㄕ4 ㄉㄧ2 ㄊㄧ4 ㄓㄜ2
遪	CE4	ㄘㄜ4
遫	CHI4	ㄔ4
遬	SU4	ㄙㄨ4
遭	ZAO1	ㄗㄠ1
遮	ZHE1	ㄓㄜ1
遯	DUN4	ㄉㄨㄣ4
遰	DI4 SHI4	ㄉㄧ4 ㄕ4
遱	LOU2	ㄌㄡ2
遲	CHI2 ZHI4 XI1 ZHI2	ㄔ2 ㄓ4 ㄒㄧ1 ㄓ2
遳	CUO1	ㄘㄨㄛ1
遴	LIN2 LIN4	ㄌㄧㄣ2 ㄌㄧㄣ4
遵	ZUN1	ㄗㄨㄣ1
遶	RAO4 RAO3	ㄖㄠ4 ㄖㄠ3
遷	QIAN1	ㄑㄧㄢ1
選	XUAN3 SUAN4 XUAN4	ㄒㄨㄢ3 ㄙㄨㄢ4 ㄒㄨㄢ4
遹	YU4	ㄩ4
遺	YI2 WEI4 SUI2	ㄧ2 ㄨㄟ4 ㄙㄨㄟ2
遻	WU4 E4	ㄨ4 ㄜ4
遼	LIAO2	ㄌㄧㄠ2
遽	JU4 QU2	ㄐㄨ4 ㄑㄨ2
遾	SHI4	ㄕ4
避	BI4	ㄅㄧ4
邀	YAO1	ㄧㄠ1
邁	MAI4	ㄇㄞ4
邂	XIE4	ㄒㄧㄝ4
邃	SUI4	ㄙㄨㄟ4
還	HUAN2 HAI2 XUAN2	ㄏㄨㄢ2 ㄏㄞ2 ㄒㄨㄢ2
邅	ZHAN1	ㄓㄢ1
邆	TENG2	ㄊㄥ2
邇	ER3	ㄦ3
邈	MIAO3 MIAO2	ㄇㄧㄠ3 ㄇㄧㄠ2
邉	BIAN1	ㄅㄧㄢ1
邊	BIAN1	ㄅㄧㄢ1
邋	LA2 LA1 LIE4	ㄌㄚ2 ㄌㄚ1 ㄌㄧㄝ4
邌	LI2	ㄌㄧ2
邍	YUAN2	ㄩㄢ2
邎	YAO2	ㄧㄠ2
邏	LUO2 LUO4	ㄌㄨㄛ2 ㄌㄨㄛ4
邐	LI3	ㄌㄧ3
邑	YI4 E4	ㄧ4 ㄜ4
邒	TING2	ㄊㄧㄥ2
邓	DENG4	ㄉㄥ4
邔	QI3 JI4	ㄑㄧ3 ㄐㄧ4
邕	YONG1 YONG3	ㄩㄥ1 ㄩㄥ3
邖	SHAN1	ㄕㄢ1
邗	HAN2	ㄏㄢ2
邘	YU2	ㄩ2
邙	MANG2	ㄇㄤ2
邚	RU2	ㄖㄨ2
邛	QIONG2	ㄑㄩㄥ2
邝	KUANG4	ㄎㄨㄤ4
邞	FU1	ㄈㄨ1
邟	KANG4 KANG2	ㄎㄤ4 ㄎㄤ2
邠	BIN1	ㄅㄧㄣ1
邡	FANG1 FANG3 FANG4	ㄈㄤ1 ㄈㄤ3 ㄈㄤ4
邢	XING2 GENG3	ㄒㄧㄥ2 ㄍㄥ3
那	NA4 NEI4 NA1 NA3 NE2 NEI3 NUO2 NUO4	ㄋㄚ4 ㄋㄟ4 ㄋㄚ1 ㄋㄚ3 ㄋㄜ2 ㄋㄟ3 ㄋㄨㄛ2 ㄋㄨㄛ4
邥	SHEN3	ㄕㄣ3
邦	BANG1	ㄅㄤ1
邧	YUAN2	ㄩㄢ2
邨	CUN1	ㄘㄨㄣ1
邩	HUO3	ㄏㄨㄛ3
邪	XIE2 XU2 YA2 YE2 YU2 SHE2	ㄒㄧㄝ2 ㄒㄨ2 ㄧㄚ2 ㄧㄝ2 ㄩ2 ㄕㄜ2
邫	BANG1	ㄅㄤ1
邬	WU1	ㄨ1
邭	JU4	ㄐㄨ4
邮	YOU2	ㄧㄡ2
邯	HAN2 HAN4	ㄏㄢ2 ㄏㄢ4
邰	TAI2	ㄊㄞ2
邱	QIU1	ㄑㄧㄡ1
邲	BI4	ㄅㄧ4
邳	PEI2 PI1	ㄆㄟ2 ㄆㄧ1
邴	BING3	ㄅㄧㄥ3
邵	SHAO4	ㄕㄠ4
邶	BEI4	ㄅㄟ4
邷	WA3	ㄨㄚ3
邸	DI3	ㄉㄧ3
邹	ZOU1	ㄗㄡ1
邺	YE4	ㄧㄝ4
邻	LIN2	ㄌㄧㄣ2
邼	KUANG1	ㄎㄨㄤ1
邽	GUI1	ㄍㄨㄟ1
邾	ZHU1	ㄓㄨ1
邿	SHI1	ㄕ1
郀	KU1	ㄎㄨ1
郁	YU4	ㄩ4
郂	GAI1	ㄍㄞ1
郃	HE2 XIA2 GE2	ㄏㄜ2 ㄒㄧㄚ2 ㄍㄜ2
郄	XI4 QUE4	ㄒㄧ4 ㄑㄩㄝ4
郅	ZHI4 ZHI1 JI2	ㄓ4 ㄓ1 ㄐㄧ2
郆	JI2	ㄐㄧ2
郇	XUN2 HUAN2	ㄒㄨㄣ2 ㄏㄨㄢ2
郈	HOU4	ㄏㄡ4
郉	XING2	ㄒㄧㄥ2
郊	JIAO1	ㄐㄧㄠ1
郋	XI2 XI1	ㄒㄧ2 ㄒㄧ1
郌	GUI1	ㄍㄨㄟ1
郍	NUO2	ㄋㄨㄛ2
郎	LANG2 LANG4	ㄌㄤ2 ㄌㄤ4
郏	JIA2	ㄐㄧㄚ2
郐	KUAI4	ㄎㄨㄞ4
郑	ZHENG4	ㄓㄥ4
郓	YUN4	ㄩㄣ4
郔	YAN2	ㄧㄢ2
郕	CHENG2	ㄔㄥ2
郖	DOU1 DOU4	ㄉㄡ1 ㄉㄡ4
郗	CHI1 XI1	ㄔ1 ㄒㄧ1
郘	LV3	ㄌㄩ3
郙	FU3	ㄈㄨ3
郚	WU2	ㄨ2
郛	FU2	ㄈㄨ2
郜	GAO4	ㄍㄠ4
郝	HAO3 SHI4	ㄏㄠ3 ㄕ4
郞	LANG2 LANG4	ㄌㄤ2 ㄌㄤ4
郟	JIA2	ㄐㄧㄚ2
郠	GENG3	ㄍㄥ3
郡	JUN4	ㄐㄨㄣ4
